Income_Category,Card_Category,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Customer_Age,Gender,Dependent_count,Months_on_book,Total_Relationship_Count,Transaction_Amount_Change_Q4_Q1,Transaction_Count_Change_Q4_Q1,Avg_Utilization_Ratio,Customer_Tenure_Years,Average_Transaction_Value,Available_Credit_Ratio,Revolving_Balance_Ratio,Contact_Frequency,Inactivity_Ratio,Actual_Churn,Predicted_Churn,Churn_Probability,Churn_Probability_%,Predicted_Status,High_Risk,Risk_Category,High_Value,High_Value_At_Risk
4,0,0,0,0,0,1,0,0,1,0,49,1,1,30,5,0.83,1,0,2.5,131.5147059,1,0,0.25,0.25,1,1,0.59859992,59.86,Churn,1,High Risk,0,0
0,0,0,0,1,0,0,0,0,1,0,51,0,3,41,1,0.622,0.638,0.779,3.416666667,47.64210526,0.220501703,0.779498297,0.25,0.333333333,0,1,0.788264227,78.83,Churn,1,High Risk,0,0
1,0,0,0,0,0,1,0,0,1,0,59,1,2,53,4,0.773,0.433,0.897,4.416666667,60.44186047,0.102630604,0.897369396,0.333333333,0.416666667,1,1,0.681065622,68.11,Churn,1,High Risk,0,0
0,0,0,0,1,0,0,0,1,0,0,51,0,1,40,4,0.426,0.478,0.425,3.333333333,36.14705882,0.575416828,0.424583172,0.083333333,0.083333333,0,0,0.017340646,1.73,Retained,0,Lower Risk,0,0
2,0,0,0,0,0,0,1,1,0,0,47,1,3,36,5,0.786,1.026,0.562,3,46.81012658,0.438089252,0.561910748,0.166666667,0.25,0,0,0.01546371,1.55,Retained,0,Lower Risk,0,0
2,0,0,1,0,0,0,0,0,1,0,46,1,4,38,3,0.543,1.118,0.572,3.166666667,38.13888889,0.427912341,0.572087659,0.166666667,0.25,0,0,0.110412675,11.04,Retained,0,Lower Risk,0,0
1,0,0,0,0,0,1,0,1,0,0,54,0,2,43,5,0.531,0.783,0,3.583333333,41.63414634,1,0,0.083333333,0.083333333,0,0,0.028149123,2.81,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,0,0,1,0,54,0,4,44,3,0.608,0.804,0.868,3.666666667,57,0.132368149,0.867631851,0.166666667,0.25,0,0,0.037462885,3.75,Retained,0,Lower Risk,0,0
4,0,0,0,1,0,0,0,1,0,0,46,1,1,28,4,0.804,0.951,0.181,2.333333333,57.6125,0.818623482,0.181376518,0.25,0.25,0,0,0.018724474,1.87,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,1,1,0,0,52,0,1,45,2,0.616,0.762,0,3.75,61.21621622,1,0,0,0.333333333,0,0,0.090163227,9.02,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,0,0,0,0,44,0,3,38,5,0.734,0.632,0.723,3.166666667,54.93548387,0.276723277,0.723276723,0.166666667,0.25,0,0,0.091947304,9.19,Retained,0,Lower Risk,0,0
0,0,0,0,1,0,0,0,0,1,0,32,0,0,21,2,0.628,0.797,0.54,1.75,135.426087,0.460127029,0.539872971,0.083333333,0.25,0,0,0.007753935,0.78,Retained,0,Lower Risk,0,0
0,0,0,0,1,0,0,0,0,1,0,37,0,2,22,4,0.901,0.841,0.711,1.833333333,50.45679012,0.289215686,0.710784314,0.333333333,0.166666667,0,0,0.029578042,2.96,Retained,0,Lower Risk,0,0
3,2,0,0,0,0,1,0,0,0,0,41,1,4,36,6,0.742,0.763,0,3,60.85074627,1,0,0.166666667,0.166666667,0,0,0.031671178,3.17,Retained,0,Lower Risk,0,0
3,0,0,0,0,0,0,1,1,0,0,48,1,2,37,4,0.667,0.769,0,3.083333333,51.01449275,1,0,0.25,0.25,0,0,0.181405048,18.14,Retained,0,Lower Risk,0,0
1,1,0,1,0,0,0,0,0,1,0,44,1,3,29,5,0.532,0.902,0.045,2.416666667,50.84615385,0.955061983,0.044938017,0.25,0.083333333,0,0,0.010197669,1.02,Retained,0,Lower Risk,0,0
2,0,0,0,1,0,0,0,0,1,0,55,1,3,47,3,0.834,0.764,0.6,3.916666667,50.2371134,0.399500624,0.600499376,0.166666667,0.166666667,0,0,0.015548727,1.55,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,1,0,1,0,47,0,1,37,4,0.81,0.406,0.274,3.083333333,60.84444444,0.725724804,0.274275196,0.083333333,0.166666667,1,0,0.439953518,44,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,0,0,1,0,38,0,1,28,2,0.776,0.735,0.295,2.333333333,124.8305085,0.704520874,0.295479126,0.166666667,0.166666667,0,0,0.06139445,6.14,Retained,0,Lower Risk,0,0
0,0,0,0,1,0,0,0,0,1,0,60,1,1,50,4,0.978,1.294,0,4.166666667,115,1,0,0.416666667,0.333333333,1,1,0.987382568,98.74,Churn,1,High Risk,0,0
1,0,0,1,0,0,0,0,0,1,0,64,0,0,56,6,0.516,0.605,0,4.666666667,58.23188406,1,0,0.083333333,0.166666667,0,0,0.041020867,4.1,Retained,0,Lower Risk,0,0
3,0,0,0,0,0,1,0,0,1,0,45,1,5,38,3,1.193,0.7,0.104,3.166666667,63.17647059,0.895767196,0.104232804,0.333333333,0.333333333,0,0,0.063024302,6.3,Retained,0,Lower Risk,0,0
3,1,0,1,0,0,0,0,0,1,0,59,1,0,36,5,1.229,0.585,0.043,3,50.13846154,0.956715726,0.043284274,0.25,0.25,0,0,0.038096527,3.81,Retained,0,Lower Risk,0,0
3,0,0,0,0,0,0,0,0,1,0,46,1,2,41,4,0.755,0.609,0.108,3.416666667,35.48648649,0.891665892,0.108334108,0,0.166666667,0,0,0.010548821,1.05,Retained,0,Lower Risk,0,0
3,1,0,1,0,0,0,0,1,0,0,46,1,2,35,6,0.549,0.667,0.036,2.916666667,41.625,0.96419052,0.03580948,0.166666667,0.25,0,0,0.085287355,8.53,Retained,0,Lower Risk,0,0
2,0,0,0,0,0,1,0,1,0,0,38,1,0,19,3,0.673,0.667,0.663,1.583333333,33.35555556,0.337245213,0.662754787,0.25,0.083333333,0,0,0.03447351,3.45,Retained,0,Lower Risk,0,0
0,0,0,0,1,0,0,0,1,0,0,38,0,3,28,4,0.922,0.696,0.775,2.333333333,47.35897436,0.224640657,0.775359343,0.25,0.166666667,0,0,0.041366595,4.14,Retained,0,Lower Risk,0,0
3,0,0,0,0,0,1,0,1,0,0,43,1,2,24,2,0.803,0.797,0.088,2,133.0521739,0.912221756,0.087778244,0.166666667,0.166666667,0,0,0.062948856,6.29,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,1,0,0,45,0,3,41,5,1.036,0.829,0.763,3.416666667,69.40625,0.237306446,0.762693554,0.166666667,0.333333333,0,0,0.048518077,4.85,Retained,0,Lower Risk,0,0
1,0,0,1,0,0,0,0,0,1,0,44,0,4,30,3,0.463,0.538,0,2.5,38.95,1,0,0.333333333,0.333333333,1,1,0.852091165,85.21,Churn,1,High Risk,0,0
1,0,0,1,0,0,0,0,1,0,0,38,0,4,33,4,0.648,0.478,0,2.75,62.76470588,1,0,0.083333333,0.25,1,1,0.633545504,63.35,Churn,1,High Risk,0,0
0,0,0,0,0,0,0,0,1,0,0,40,0,3,36,4,0.815,0.766,0.181,3,51.5060241,0.81873572,0.18126428,0.333333333,0.166666667,0,0,0.053422798,5.34,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,0,0,0,0,41,0,2,36,3,0.408,0.667,0.164,3,50.84444444,0.836201402,0.163798598,0.333333333,0.25,1,0,0.370984959,37.1,Retained,0,Lower Risk,0,0
1,0,0,1,0,0,0,0,0,1,0,47,1,3,34,4,0.799,0.767,0.053,2.833333333,103.5394737,0.947428053,0.052571947,0.25,0.25,1,0,0.311464366,31.15,Retained,0,Lower Risk,0,0
2,0,0,0,0,0,0,1,0,1,0,44,1,1,33,3,0.212,0.107,0,2.75,49.38709677,1,0,0.333333333,0.166666667,1,1,0.922632682,92.26,Churn,1,High Risk,0,0
0,0,0,1,0,0,0,0,0,1,0,45,1,5,36,4,0.71,0.639,0.542,3,60.03389831,0.457689478,0.542310522,0.083333333,0.166666667,0,0,0.006327456,0.63,Retained,0,Lower Risk,0,0
1,0,0,1,0,0,0,0,1,0,0,53,0,1,36,4,0.618,0.619,0.778,3,72.64705882,0.221732746,0.778267254,0.166666667,0.083333333,0,0,0.006577492,0.66,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,1,0,0,45,0,5,36,4,0.504,0.5,0.453,3,62.26388889,0.54696374,0.45303626,0.166666667,0.083333333,0,0,0.025139603,2.51,Retained,0,Lower Risk,0,0
4,0,0,0,0,0,1,0,1,0,0,49,1,4,38,2,0.727,0.804,0.064,3.166666667,92.96385542,0.936390922,0.063609078,0.083333333,0.25,0,0,0.02882848,2.88,Retained,0,Lower Risk,0,0
4,1,0,0,0,0,0,1,0,1,0,51,1,2,31,2,0.875,0.825,0.017,2.583333333,130.1346154,0.983051339,0.016948661,0.166666667,0.166666667,0,0,0.401986628,40.2,Retained,0,Lower Risk,0,0
4,1,0,1,0,0,0,0,1,0,0,50,1,1,38,4,0.625,1.321,0.055,3.166666667,58.89230769,0.944518484,0.055481516,0.25,0.25,0,0,0.021383913,2.14,Retained,0,Lower Risk,0,0
3,0,0,0,0,0,0,0,1,0,0,35,1,2,36,5,0.997,0.425,0.098,3,36.47368421,0.902087833,0.097912167,0.333333333,0.166666667,0,0,0.035917057,3.59,Retained,0,Lower Risk,0,0
0,1,0,1,0,0,0,0,0,0,0,49,0,1,43,1,0.725,0.821,0.034,3.583333333,55.50704225,0.966305482,0.033694518,0.083333333,0.25,0,0,0.05710231,5.71,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,1,0,0,1,0,63,0,1,55,4,0.806,0.659,0.032,4.583333333,64.20588235,0.968121628,0.031878372,0.083333333,0.25,0,0,0.034438131,3.44,Retained,0,Lower Risk,0,0
3,0,0,1,0,0,0,0,1,0,0,33,1,3,36,6,0.401,0.2,0,3,50.88888889,1,0,0.416666667,0.25,1,1,0.89703228,89.7,Churn,1,High Risk,0,0
3,0,0,0,1,0,0,0,1,0,0,40,1,3,36,2,0.615,0.697,0,3,37.60714286,1,0,0.333333333,0.25,1,1,0.960938475,96.09,Churn,1,High Risk,0,0
0,0,0,1,0,0,0,0,1,0,0,44,0,4,34,6,0.656,0.914,0,2.833333333,62.53731343,1,0,0.166666667,0.333333333,0,0,0.051590576,5.16,Retained,0,Lower Risk,0,0
2,0,0,0,0,0,1,0,1,0,0,52,1,0,36,3,0.685,0.286,0.035,3,40.81481481,0.965096831,0.034903169,0.166666667,0.25,0,0,0.313164925,31.32,Retained,0,Lower Risk,0,0
0,0,1,0,0,0,0,0,0,0,1,54,0,3,36,3,0.499,0.29,0,3,39.95,1,0,0.333333333,0.25,1,1,0.915513401,91.55,Churn,1,High Risk,0,0
0,0,0,0,0,0,0,0,0,1,0,47,0,2,40,4,0.683,0.525,0.608,3.333333333,46.56666667,0.391839016,0.608160984,0.25,0.25,0,0,0.454791283,45.48,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,1,0,0,1,30,1,1,13,1,0.85,0.785,0.47,1.083333333,135.0862069,0.529691211,0.470308789,0.083333333,0.25,0,0,0.009846543,0.98,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,0,0,1,0,43,0,3,30,3,0.624,0.681,0.658,2.5,64.53164557,0.342066238,0.657933762,0.166666667,0.25,0,0,0.05674623,5.67,Retained,0,Lower Risk,0,0
1,2,0,0,0,0,0,0,0,0,0,52,0,2,43,2,0.721,0.724,0.088,3.583333333,152.81,0.911846879,0.088153121,0.25,0.166666667,0,0,0.019359803,1.94,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,1,0,0,0,0,40,0,4,35,2,0.84,0.933,0.569,2.916666667,102.7011494,0.430929234,0.569070766,0.25,0.25,1,0,0.25501076,25.5,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,0,0,0,41,0,4,37,5,0.533,0.675,0.187,3.083333333,54.74626866,0.813267485,0.186732515,0.333333333,0.083333333,0,0,0.01469082,1.47,Retained,0,Lower Risk,0,0
0,1,0,1,0,0,0,0,1,0,0,49,0,1,36,2,0.99,0.905,0,3,119.05,1,0,0.25,0.25,1,1,0.76449151,76.45,Churn,1,High Risk,0,0
2,0,0,1,0,0,0,0,1,0,0,42,1,1,33,6,0.578,0.676,0.067,2.75,65.53225806,0.93282843,0.06717157,0.25,0.166666667,0,0,0.023010345,2.3,Retained,0,Lower Risk,0,0
0,1,0,0,0,0,1,0,0,0,1,45,0,4,30,5,0.695,0.48,0.15,2.5,48.51351351,0.850354124,0.149645876,0.166666667,0.166666667,0,0,0.364895257,36.49,Retained,0,Lower Risk,0,0
0,0,0,0,1,0,0,0,0,1,0,54,0,1,36,2,0.631,0.81,0.128,3,130.2952381,0.872383775,0.127616225,0.25,0.166666667,0,0,0.048663465,4.87,Retained,0,Lower Risk,0,0
3,0,0,1,0,0,0,0,1,0,0,36,1,1,32,4,1.28,0.724,0.094,2.666666667,58.32,0.905539773,0.094460227,0.25,0.333333333,0,0,0.006600147,0.66,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,0,1,0,0,39,0,3,36,4,1.26,1.286,0.671,3,52.90625,0.329091707,0.670908293,0,0.166666667,0,0,0.000738289,0.07,Retained,0,Lower Risk,0,0
3,0,0,1,0,0,0,0,0,1,0,50,1,2,38,4,0.987,0.5,0.05,3.166666667,46.13043478,0.949647482,0.050352518,0.083333333,0.083333333,0,0,0.035771196,3.58,Retained,0,Lower Risk,0,0
1,0,0,0,0,1,0,0,1,0,0,32,0,2,24,5,0.638,0.659,0.758,2,66.89705882,0.242112041,0.757887959,0.083333333,0.25,0,0,0.016168371,1.62,Retained,0,Lower Risk,0,0
4,0,0,0,1,0,0,0,1,0,0,49,1,2,39,2,1.036,0.659,0.081,3.25,78.91176471,0.918985829,0.081014171,0.166666667,0.25,1,0,0.250834144,25.08,Retained,0,Lower Risk,0,0
0,0,0,0,1,0,0,0,0,1,0,41,0,4,31,3,0.67,0.5,0,2.583333333,33.48717949,1,0,0,0.083333333,0,0,0.073419162,7.34,Retained,0,Lower Risk,0,0
1,1,0,0,0,1,0,0,1,0,0,41,1,4,30,6,1.004,0.833,0.136,2.5,49.89393939,0.863542048,0.136457952,0.25,0.25,0,0,0.007810014,0.78,Retained,0,Lower Risk,0,0
1,0,0,0,0,0,1,0,1,0,0,29,1,1,23,1,0.751,0.869,0.215,1.916666667,130.8070175,0.785197005,0.214802995,0.083333333,0.25,0,0,0.007023986,0.7,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,1,0,0,1,0,57,0,2,50,5,0.823,0.654,0,4.166666667,59.86046512,1,0,0.25,0,1,1,0.700621163,70.06,Churn,1,High Risk,0,0
2,0,0,0,1,0,0,0,0,1,0,50,1,2,40,5,0.542,0.488,0.115,3.333333333,72.1875,0.884932921,0.115067079,0.25,0.166666667,0,0,0.161770162,16.18,Retained,0,Lower Risk,0,0
1,0,0,1,0,0,0,0,1,0,0,37,1,3,36,6,0.775,0.5,0.417,3,63.43333333,0.583162743,0.416837257,0.083333333,0.333333333,0,0,0.072237169,7.22,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,1,0,1,0,0,40,0,2,36,3,0.487,0.435,0,3,44.96969697,1,0,0.25,0.166666667,1,1,0.877307001,87.73,Churn,1,High Risk,0,0
4,0,0,0,1,0,0,0,0,1,0,42,1,4,35,5,1.095,0.711,0.048,2.916666667,45.15384615,0.951964306,0.048035694,0.166666667,0.166666667,0,0,0.006967028,0.7,Retained,0,Lower Risk,0,0
1,0,0,1,0,0,0,0,1,0,0,42,0,4,27,3,0.48,0.854,0.545,2.25,50.96052632,0.455384615,0.544615385,0.083333333,0.083333333,0,0,0.006396239,0.64,Retained,0,Lower Risk,0,0
3,0,0,1,0,0,0,0,1,0,0,45,1,2,36,1,0.572,0.714,0.817,3,59.95833333,0.183057449,0.816942551,0.083333333,0.333333333,0,0,0.034160948,3.42,Retained,0,Lower Risk,0,0
0,0,0,0,0,1,0,0,1,0,0,45,0,5,29,5,0.576,0.814,0.267,2.416666667,62.66666667,0.733463796,0.266536204,0.083333333,0.25,0,0,0.011549279,1.15,Retained,0,Lower Risk,0,0
2,1,0,0,0,0,1,0,0,1,0,55,1,1,46,4,0.639,0.879,0,3.833333333,48.32258065,1,0,0.333333333,0.166666667,0,0,0.063934073,6.39,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,1,0,0,0,49,0,4,45,3,0.769,0.756,0.744,3.75,65.97222222,0.256118384,0.743881616,0.25,0.25,0,0,0.054517385,5.45,Retained,0,Lower Risk,0,0
1,0,0,0,1,0,0,0,0,1,0,38,0,1,36,1,0.602,0.882,0.514,3,73.609375,0.486499069,0.513500931,0.25,0.166666667,0,0,0.024201275,2.42,Retained,0,Lower Risk,0,0
3,0,0,0,0,0,1,0,1,0,0,46,1,2,38,6,0.837,0.524,0.063,3.166666667,52.25,0.937275466,0.062724534,0.166666667,0.25,0,0,0.110339308,11.03,Retained,0,Lower Risk,0,0
3,0,0,0,1,0,0,0,1,0,0,45,1,4,40,6,0.492,0.758,0.211,3.333333333,56.17241379,0.788878417,0.211121583,0.25,0.166666667,0,0,0.020458846,2.05,Retained,0,Lower Risk,0,0
1,0,0,0,0,0,0,0,1,0,0,44,0,4,27,1,0.726,0.853,0.791,2.25,63.76190476,0.209236569,0.790763431,0.166666667,0.083333333,0,0,0.010468926,1.05,Retained,0,Lower Risk,0,0
2,0,0,1,0,0,0,0,0,1,0,54,1,2,44,6,0.76,0.719,0,3.666666667,77.05454545,1,0,0.166666667,0.25,0,0,0.144668007,14.47,Retained,0,Lower Risk,0,0
1,0,0,0,0,0,0,1,0,1,0,45,1,3,40,3,0.519,0.525,0.345,3.333333333,65.80327869,0.655245496,0.344754504,0.25,0.333333333,0,0,0.484043147,48.4,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,0,1,0,54,0,3,36,1,0.883,0.947,0.629,3,65.59459459,0.371378092,0.628621908,0.083333333,0.25,0,0,0.066671749,6.67,Retained,0,Lower Risk,0,0
3,0,0,1,0,0,0,0,0,0,1,49,1,2,38,3,0.482,0.346,0,3.166666667,45.48571429,1,0,0.25,0.333333333,1,1,0.801856137,80.19,Churn,1,High Risk,0,0
3,0,0,0,0,0,0,1,0,1,0,30,1,0,25,5,0.786,0.725,0.396,2.083333333,28.01136364,0.604437102,0.395562898,0.166666667,0.166666667,0,0,0.014076074,1.41,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,1,0,0,43,0,2,35,3,0.775,0.492,0.152,2.916666667,56.82954545,0.84799609,0.15200391,0.25,0.083333333,0,0,0.155683478,15.57,Retained,0,Lower Risk,0,0
2,0,0,1,0,0,0,0,0,0,1,45,1,4,33,1,0.933,0.655,0.223,2.75,143.40625,0.77739331,0.22260669,0.083333333,0.416666667,0,0,0.014109538,1.41,Retained,0,Lower Risk,0,0
3,0,0,0,0,0,1,0,1,0,0,45,1,3,38,3,0.629,0.257,0,3.166666667,58.77272727,1,0,0.25,0.25,1,1,0.901403732,90.14,Churn,1,High Risk,0,0
2,0,0,0,1,0,0,0,0,1,0,55,1,4,51,4,0.482,0.7,0.776,4.25,37.45098039,0.223888056,0.776111944,0.333333333,0.083333333,0,0,0.014692302,1.47,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,0,0,1,0,53,0,1,35,3,0.632,0.532,0.369,2.916666667,59.65277778,0.630942788,0.369057212,0.333333333,0.166666667,0,0,0.302336298,30.23,Retained,0,Lower Risk,0,0
2,0,0,1,0,0,0,0,0,1,0,59,1,2,42,3,0.605,0.622,0.083,3.5,48.09589041,0.917498655,0.082501345,0.166666667,0.166666667,0,0,0.060346964,6.03,Retained,0,Lower Risk,0,0
3,0,0,1,0,0,0,0,1,0,0,43,1,1,37,4,0.769,0.294,0.013,3.083333333,57,0.987420151,0.012579849,0.25,0.166666667,1,1,0.821853284,82.19,Churn,1,High Risk,0,0
3,0,0,0,0,0,0,0,1,0,0,49,1,5,37,3,0.77,0.68,0,3.083333333,54.46428571,1,0,0.166666667,0.166666667,0,0,0.114288366,11.43,Retained,0,Lower Risk,0,0
0,0,1,0,0,0,0,0,0,1,0,53,0,3,43,3,0.595,0.429,0.823,3.583333333,53.2,0.176536313,0.823463687,0.166666667,0.25,1,1,0.744168331,74.42,Churn,1,High Risk,0,0
0,0,0,0,0,0,1,0,0,1,0,51,0,4,37,4,0.738,1,0.842,3.083333333,50.5,0.157507082,0.842492918,0.166666667,0.333333333,0,0,0.022336478,2.23,Retained,0,Lower Risk,0,0
1,0,0,1,0,0,0,0,1,0,0,44,1,4,38,5,0.813,0.5,0.384,3.166666667,44.9,0.61647102,0.38352898,0.25,0.166666667,0,0,0.116571042,11.66,Retained,0,Lower Risk,0,0
2,0,0,0,0,0,0,1,1,0,0,54,1,3,39,4,1.042,0.972,0.126,3.25,58.23943662,0.874291115,0.125708885,0.333333333,0.25,0,0,0.038565859,3.86,Retained,0,Lower Risk,0,0
1,0,0,0,0,0,0,1,0,1,0,55,0,3,32,5,0.724,0.667,0.801,2.666666667,51.8,0.19911859,0.80088141,0.333333333,0.25,1,0,0.132248952,13.22,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,0,0,1,0,38,0,4,27,2,0.721,0.717,0,2.25,57.7721519,1,0,0.25,0.25,0,0,0.25892335,25.89,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,1,0,0,50,0,0,43,4,0.784,0.745,0.626,3.583333333,57.98780488,0.373589636,0.626410364,0.166666667,0.083333333,0,0,0.002153469,0.22,Retained,0,Lower Risk,0,0
1,1,0,0,0,0,1,0,0,0,1,41,0,4,36,3,0.682,0.62,0,3,95.87654321,1,0,0.25,0.166666667,0,0,0.203456945,20.35,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,1,0,0,47,0,2,34,5,1.052,1.385,0.521,2.833333333,37.12903226,0.479087452,0.520912548,0.166666667,0.166666667,0,0,0.00766522,0.77,Retained,0,Lower Risk,0,0
3,2,0,1,0,0,0,0,1,0,0,51,1,3,36,2,0.716,0.571,0.022,3,85.21590909,0.977952254,0.022047746,0.25,0.083333333,0,0,0.032021852,3.2,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,1,0,1,0,43,0,3,36,2,0.777,0.607,0.333,3,88.11111111,0.667186282,0.332813718,0.166666667,0.166666667,0,0,0.029138204,2.91,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,1,0,1,0,0,49,0,3,36,5,0.929,0.66,0,3,47.78409091,1,0,0.333333333,0.25,0,0,0.225683444,22.57,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,0,0,1,0,0,46,0,4,38,3,1.279,1.077,0.21,3.166666667,48.74074074,0.790001126,0.209998874,0.25,0.25,0,0,0.020895794,2.09,Retained,0,Lower Risk,0,0
0,0,0,0,0,0,1,0,1,0,0,42,0,5,29,3,0.605,0.49,0.689,2.416666667,59.40789474,0.311413043,0.688586957,0.25,0.166666667,0,0,0.400710637,40.07,Retained,0,Lower Risk,0,0
4,0,0,1,0,0,0,0,1,0,0,43,1,5,36,6,0.726,0.8,0.097,3,144.1212121,0.902527399,0.097472601,0.333333333,0.166666667,0,0,0.049866001,4.99,Retained,0,Lower Risk,0,0
3,0,0,0,0,1,0,0,1,0,0,47,1,4,30,3,0.752,0.589,0.087,2.5,95.73033708,0.912914863,0.087085137,0.083333333,0.25,0,0,0.05565742,5.57,Retained,0,Lower Risk,0,0
1,0,0,1,0,0,0,0,1,0,0,46,0,3,38,2,0.844,0.81,0.083,3.166666667,121.2192982,0.917248952,0.082751048,0.25,0.25,0,0,0.294309894,29.43,Retained,0,Lower Risk,0,0
2,0,0,0,1,0,0,0,0,0,0,44,1,3,36,4,0.942,0.919,0.06,3,52.84507042,0.940311532,0.059688468,0.083333333,0.25,0,0,0.007758956,0.78,Retained,0,Lower Risk,0,0
3,0,0,1,0,0,0,0,1,0,0,44,1,3,36,3,0.69,0.867,0.029,3,48.66666667,0.970544689,0.029455311,0.166666667,0.25,0,0,0.095534912,9.55,Retained,0,Lower Risk,0,0
4,0,0,0,0,0,0,0,0,0,0,43,1,2,37,4,0.536,0.357,0,3.083333333,36.05263158,1,0,0.166666667,0.083333333,1,0,0.181049184,18.1,Retained,0,Lower Risk,0,0
3,0,0,1,0,0,0,0,0,1,0,40,1,2,24,5,1.284,0.938,0.82,2,50.25806452,0.180387409,0.819612591,0,0.083333333,0,0,0.000333112,0.03,Retained,0,Lower Risk,0,0
1,0,0,0,0,0,1,0,1,0,0,36,1,4,28,3,0.825,0.32,0.266,2.333333333,50.39393939,0.733889662,0.266110338,0.333333333,0.083333333,0,0,0.105178299,10.52,Retained,0,Lower Risk,0,0
0,0,0,0,1,0,0,0,1,0,0,35,0,1,28,6,1.189,1.073,0.679,2.333333333,56.94117647,0.320725857,0.679274143,0.166666667,0,0,0,0.002299279,0.23,Retained,0,Lower Risk,0,0
2,0,0,0,1,0,0,0,1,0,0,42,1,5,32,1,0.719,0.923,0.394,2.666666667,52.89333333,0.605718405,0.394281595,0.166666667,0.166666667,0,0,0.023971517,2.4,Retained,0,Lower Risk,0,0
3,0,0,0,0,0,0,0,0,1,0,32,1,3,21,4,0.946,0.341,0,1.75,41.98305085,1,0,0.416666667,0.25,0,0,0.406026118,40.6,Retained,0,Lower Risk,0,0
3,1,0,1,0,0,0,0,0,1,0,50,1,2,35,1,0.742,0.729,0,2.916666667,93.31325301,1,0,0.25,0.166666667,0,0,0.172546896,17.25,Retained,0,Lower Risk,0,0
3,0,0,0,0,0,1,0,0,1,0,38,1,2,32,6,0.658,0.891,0.789,2.666666667,48.68965517,0.211466165,0.788533835,0.25,0.166666667,0,0,0.012657391,1.27,Retained,0,Lower Risk,0,0
0,0,0,1,0,0,0,0,0,0,1,40,0,5,27,4,0.984,0.553,0,2.25,60.23287671,1,0,0.083333333,0.166666667,0,0,0.361251385,36.13,Retained,0,Lower Risk,0,0
1,0,0,1,0,0,0,0,0,0,0,53,0,4,45,5,0.825,0.592,0.72,3.75,66.92307692,0.280498664,0.719501336,0.083333333,0.25,0,0,0.057099566,5.71,Retained,0,Lower Risk,0,0
1,0,0,0,0,0,0,1,1,0,0,52,0,1,45,5,0.601,0.911,0.582,3.75,47.52325581,0.417752948,0.582247052,0.083333333,0.083333333,0,0,0.001210184,0.12,Retained,0,Lower Risk,0,0
1,0,0,0,1,0,0,0,1,0,0,64,0,1,56,4,0.693,0.591,0,4.666666667,40.48571429,1,0,0.333333333,0.166666667,0,0,0.251053699,25.11,Retained,0,Lower Risk,0,0
1,0,0,0,1,0,0,0,0,0,0,60,1,1,53,2,0.658,0.629,0.194,4.416666667,76.22772277,0.806489487,0.193510513,0.25,0.25,0,0,0.081593855,8.16,Retained,0,Lower Risk,0,0
2,0,0,0,0,0,0,0,0,1,0,41,1,3,36,3,0.975,0.81,0.063,3,144.1904762,0.936543422,0.063456578,0.083333333,0.25,0,0,0.267464999,26.75,Retained,0,Lower Risk,0,0
1,0,0,0,0,0,0,1,1,0,0,44,1,3,36,4,0.793,1.111,0.673,3,69.56140351,0.326756117,0.673243883,0.083333333,0.166666667,0,0,0.002913874,0.29,Retained,0,Lower Risk,0,0
0,0,0,0,0,1,0,0,1,0,0,52,0,4,36,5,0.472,0.667,0,3,71.58461538,1,0,0.25,0.25,0,0,0.373286306,37.33,Retained,0,Lower Risk,0,0
0,0,0,0,1,0,0,0,1,0,0,49,0,3,45,3,0.765,0.565,0.826,3.75,69.97222222,0.174178245,0.825821755,0.25,0.166666667,1,0,0.154799207,15.48,Retained,0,Lower Risk,0,0
